Бизнес;К;Эт/эт;М;Рай;Улица;Цена;Реклама;Агент;ID;Комн;Общ;Жил;Кух;Описание
Жил;4;7/10;к;ц;Домбровского-Шелушкова;65000;юля-а;;39110;р;75,00;47,70;9,50;евроремонт,встр.кухня.
Жил;2;1/2;к;ц;Черняховского;25000;;;39111;см;37,10;;6,00;н/у,без балкона,жил.сост,с/у совм,колонка.
Жил;0;дача;д;при;Буки;4000;;;39112;.;;;;дом дерев, 4,5 сот земли.
Жил;0;уч;;при;Тетеревка;25000;;;39113;.;;;;10 сот прив.земли,под застройку,ф-нт,проект,все ком-ции рядом,сторона Интерстиля,рядом лес,озеро.
Жил;3;5/9;п;мал;Берёзовский 3 пер;46000;;;39114;р;80,00;;;хор.сост,с/у разд,3 л/з,счётчики,тел.
Жил;0;уч;;при;Буки;15000;;;39115;.;;;;14 сот прив.земли.
Жил;3;дом;к;при;Березино;36000;;;39116;.;62,00;;;1995г.п,жил.сост,печн.отопл,16 сот прив.земли.
Жил;3;4/4;к;ц;Киевская;85000;;;39118;.;80,00;;;"СТ,дорогой ремонт,паркет,кафель,нов.стол,сант,м/п окна,б/з,брон.дв,крыша ""домиком""."
Жил;0;дача;;при;Станишовский массив;30000;;;39120;.;;;;4,5 сот земли, дом 5,7*7,5м,газ в проекте,гараж,колодец,сад.
Жил;0;уч;;при;Сингуры;60000;;;39121;.;;;;1,73 га земли, под ОСГ.
Жил;0;уч;;при;Сингуры;20000;;;39122;.;;;;25 сот прив.земли, 800у.е/сот.
Жил;1;7/9;к;кро;Г.Потапова;21000;;;39123;общ;;18,00;;с/у,ванная,бойлер,ремонт,кухня на 3 семьи.
Жил;1;4/9;к;пол;Лукьяненко;32000;;;39124;.;36,00;18,00;8,00;л/з,н/у,хор.сост,колонка,тел.
Биз;1;под офис;к;ц;Л.Украинки-Войкова;45000;;;39125;.;;18,00;7,00;все уд-ва,тел,счётчики на газ,воду.
Жил;0;уч;;при;Новое Березино;0;;;39126;.;;;;15 сот земли,15 км от Житомира,гараж,летн.кухня,ф-нт на дом 9*9м,ком-ции рядом.
Жил;1;дача;;при;Солнечный массив;11000;;;39127;.;;;;4,5 сот земли,сад,ухожено.
Жил;2;1/5;к;при;Новогуйвинск;39500;;;39129;р;53,00;32,00;8,60;ЧШ, 2 б/з,встр.кухня,нов.сант,ремонт,тел,погреб.
Жил;3;1/4;к;при;Озёрное;50000;;;39130;р;80,00;;;СТ, жил.сост,можно под коммерцию.
Жил;2;дом;;при;Троянов;10000;;;39131;.;;;;1960г.п,жил.сост,9*7м, 2 сарая,летн.кухня,газ,вода,25 сот земли.
Жил;6;дом;д;при;Барановка;45000;;;39132;.;100,00;;;все уд-ва,15 лет дому,газ,вода,летн.кухня,10 сот прив.земли.
Жил;0;уч;;при;Левков;6000;;;39134;.;;;;13 сот земли,газ,вода рядом,ветхий дом.
Жил;2;1/9;к;кро;Крошенская;46000;алёна-а;;39135;р;53,00;29,00;7,10;высокий цоколь,н/у,л/з,авт.отопл,м/п окна,бр.дв,ремонт,счётчики.
Жил;1;9/9;к;пол;Витрука;27000;;;39136;МС;;18,00;4,00;МС,ремонт.
Жил;1;9/9;к;бум;Слободская;34000;;;39137;.;;18,90;8,00;ремонт,мебель,а/о,балкон,тел,бр.дв.
Жил;0;уч;;кор;Черняховского;46000;люба;;39140;.;;;;10 сот земли,ветхий дом,вода,газ.
Жил;2;1/5;к;при;Новогуйвинск;40500;;;39141;р;50,00;;8,00;ЧШ, хор.сост,тел,встр.кухня,с/у разд,б/л/з,погреб,возм.под магазин.
Жил;3;5/5;п;ц;Хлебная;42000;;;39142;р;64,00;;6,00;н/у,ремонт,счётчик,тел.
Жил;3;2/5;к;ц;Черняховского;85000;;;39143;см/р;60,00;44,00;;евроремонт,перепл,дизайн,мебель,встр.кухня,вся быт.кухня,нов.стол,сант.
Жил;2;ч/д;дк;ц;Гоголевская;29000;;;39144;см;31,00;20,00;8,00;Дом на 4 хоз,жил.сост,част.уд-ва,тел,погреб,сарай.
Жил;2;4/5;к;ц;Кафедральная;44000;;;39145;р;44,00;;5,50;ремонт,угловая,колонка.
Жил;0;дом;;бог;Максютова;165000;;;39146;.;212,00;;15,00;все ком-ции,10 сот земли.
Жил;3;1/9;к;ц;Л.Украинки;85000;;;39147;р;70,00;45,00;11,00;косм.ремонт,л/з,тел,бойлер,можно под магазин,офис.
Жил;2;1/5;к;ц;Черняховского;45000;;;39150;р;45,00;;6,00;хор.сост,н/у,балкона нет,тел,нов.сант,м/п окна.
Жил;3;9/9;к;бог;Мира просп;50000;;;39151;р;67,50;40,00;7,10;н/у,жилое сост,балкон,лоджия.
Жил;3;3/5;п;кор;Чумацкий шлях;65000;;;39153;р;65,00;38,00;8,00;начат ремонт,а/о,евроокна,брон.дв,л/з.
Жил;2;1/2;к;па;Бородия;50000;;;39154;р;50,00;;;СТ,газопечн.отопл,Н-3,20м,м/п окна,возм.под бизнес,фасад на дорогу.
Жил;3;5/9;п;па;Шевченко;44500;;0000;39155;р;;40,00;8,50;н/у,л/б/з,тел,кафель,хор.сост.
Жил;3;3/5;п;бог;Гречко;43000;;;39157;см/р;55,00;36,00;6,50;н/у, жил.сост,м/п окна,б/з,кафель,колонка.
Жил;3;9/15;к;бог;Мира просп;90000;;;39159;р;120,00;65,50;15,00;2 л/з,ванная,с/у,после строителей.
Жил;2;1/9;п;пол;Витрука;38000;;0000;39161;р;50,00;30,00;9,00;ремонт,ламинат,м/п окна,нов.сант,бойлер.
Жил;0;уч;;при;Камянка;25000;;;39162;.;;;;25 сот земли,под застройку,ком-ции на уч,1000 у.е/сот.
Жил;1;дача;;при;Соколовский массив;6000;;;39163;.;;;;летн.домик с вагончика,4,5 сот земли,подвал.
Жил;2;дом;д;при;Будичаны (Чудновский р-н);10000;;;39165;.;;;;14*7м,печн.отопл,колодец,газ рядом,сарай,погреб,сад,асф.дорога,6,5 сот,40км от Житомира.
Жил;0;уч;;при;Пряжев;21000;оля-а;;39169;.;;;;20 сот,под застройку,р-н новостроек.
Жил;0;уч;;при;Иршанск;15000;;Вика;39170;.;;;;10 сот земли,все ком-ции рядом,цок.этаж 9,6*8,6м,ровный уч.
Жил;0;дом;;при;Млинище;25000;;;39202;.;;;;ветхий,ф-нт 9*12м,газ,32 сот земли.
Жил;0;уч;;при;Солнечное;12000;;;39203;.;;;;12 сот земли,под застройку,все ком-ции рядом,лес,озеро.
Жил;0;дом;;кор;Родонова;65000;;;39204;.;175,00;75,00;15,00;Недострой,оштукатурено,2 с/у,10 сот земли,гараж.
Жил;2;ч/д;;при;Пряжев;38000;;;39205;.;50,00;;;газ.отопл,жил.сост,24 сот прив.земли,уч.примыкает к реке.
Жил;0;уч;;при;Левков;15000;;;39206;.;;;;15 сот земли,под застройку,рядом школа.
Жил;0;дача;;при;Соколовский массив;12000;;;39207;.;;;;5*7м,сарай,баня,плод.деревья,4,5 сот земли.
Жил;0;уч;;кро;Хмелярская;15000;;;39208;.;;;;5 сот прив.земли,под застройку,проект на дом,на газ,рядом все ком-ции.
Жил;3;1/9;п;ц;Гоголевская;75000;;;39209;р;80,00;40,00;10,00;н/у,евроремонт,а/о,сиг-ция,м/п окна,паркет,встр.кухня,л/з,пристройка с подвалом.
Жил;2;ч/д;к;мал;Кармелюка;33000;;;39210;см;50,00;;15,00;с/у в доме,вода,отд.двор,гараж,2,3 сот неприв.земли,тел,дом на 2 хоз.
Жил;2;дом;дк;при;Черемошне;8000;;;39211;.;;;;жил.сост,печн.отопл,газ рядом,колодец,газ у забора,20 сот обраб.земли,сад,рядом лес,асф.дорога.
Жил;0;уч;;кро;Племобъединение;7000;;;39212;.;;;;12 сот земли,под застройку.
Жил;1;ч/д;к;ц;Восточная-Б.Тена;29000;;;39213;.;35,00;18,00;6,00;отд.двор,хор.подъезд,счётчики,колонка,ф-нт на достройку,стройматериалы,хозпостройки,тел,1сот земли.
Жил;2;12/16;к;бог;Мира просп;65000;;;39214;р;82,00;;;после строителей.
Жил;0;дом;;мал;Малеванский пер;300000;;;39216;.;180,00;;24,00;2005г.п,пиноблок,утеплён,евроремонт,8 сот прив.земли,сад,2 с/у.
Жил;1;8/9;п;бог;Мира просп;30000;;;39218;.;33,00;18,00;6,00;жил.сост,угловая.
Жил;1;13/16;;ц;Мануильского;33000;;;39220;.;39,00;19,00;9,00;Монолит,ниша,кладовка,с/у разд,бол.балкон,м/п окна,брон.дв,ремонт.
Жил;0;дача;;при;Камянка;19000;;;39222;.;;;;лесн.берег,дом 10*7м,зимн.вариант,печь,камин,гараж,4,5 сот прив.земли,рядом озеро,лес.
Жил;2;1/4;к;ц;Восточная;28000;;;39223;общ;;25,60;;2 комн.в Общ,угловые,нов.проводка,возможность с/у,отл.сост,можно под офис.
Жил;0;уч;;при;Сингуры;17000;;;39224;.;;;;17 сот земли,под застройку.
Жил;3;дача;;при;Соколовский массив;21000;;;39225;.;;;;мансарда,погреб,10 сот земли,цокол.этаж под баню,20м лес,речка.
Жил;0;уч;;смо;Саенко;17000;;;39227;.;;;;11 сот земли,под застройку,вода,газ,свет.
Жил;0;уч;;при;Васильевский массив;7500;;;39228;.;;;;12 сот земли,вагончик,погреб.
Жил;0;уч;;при;Довжик;18000;;;39229;.;;;;12 сот земли,хор.место,рядом лес,все ком-ции рядом,стройматериалы.
Жил;1;ч/д;;при;Пряжев;10000;;;39230;.;;;;ветхий дом,газ,сарай,колодец,6 сот земли.
Жил;0;уч;;при;Тригирье;14000;;;39231;.;;;;13,7 сот земли,газ,свет,ограждено,1000у.е/сот.
Жил;0;уч;;при;"Кооп. ""Мотор""";10000;;;39232;.;;;;10 сот прив.земли,ровный,сухой,газ,свет рядом.
Жил;0;уч;;при;Березовский массив;2500;;;39233;.;;;;10 сот земли.
Жил;0;уч;;при;Станишовка;9000;;;39234;.;;;;10 сот земли,под застройку,рядом река,крас.место.
Жил;0;уч;;при;Барашевский массив;5000;;;39235;.;;;;9 сот прив.земли,ф-нт 4*5м,свет.
Жил;0;дом;к;при;Клитчин;80000;;;39236;.;;;;9*11м,все уд-ва,2005г.п,газ,свет,вода,15сот,хозпостройки,гараж,нужна чист.отделка.
Жил;0;уч;;при;Междуречье;5000;;;39237;.;;;;6 сот земли,ф-нт,ровный,сухой.
Жил;3;6/9;п;кро;Крошенская;48000;алёна-а;;39238;р;65,00;;;жил.сост,б/л/з,н/у,кладовая,счётчики на воду.
Жил;0;уч;;при;Тетеревка;6500;;;39239;.;;;;6,5 сот, под застройку.
Жил;0;уч;;при;Вересы;15000;;;39240;.;;;;40 сот земли,под застройку,ветх.дом.
Жил;0;уч;;смо;р-н Аэропорта;10000;;;39241;.;;;;10 сот земли,под застройку.
Жил;0;дом;;при;Ивановка;37000;;;39242;.;;;;Недострой,2 входа,ф-нт,коробка,крыша,3 комн,с/у,14 сот земли,16*10м, 4 км от Житомира.
Жил;1;1/1;к;ц;Черняховского-Любарская;25500;;0000;39243;.;29,00;15,00;5,50;а/о, все уд-ва,2 погреба,жил.сост,0,5 сот земли.
Жил;2;дача;;при;Барашевский массив;30000;;;39245;.;73,60;27,00;;блок/ракушняк/кирпич,5,6 сот прив.земли,1-й этаж-жилой,подвал,колодец,газ.отопл,ограждено.
Жил;2;8/9;к;кро;Г.Потапова;37000;;;39247;р;57,00;29,00;9,00;угл,хор.сост,нов.стол,б/з 12м.кв.
Жил;4;2/5;п;пол;Королёва;40000;;;39248;см/р;62,00;45,00;6,00;угловая,утеплена,с/у разд,ремонт,колонка,тел,б/н.з.
Биз;3;под офис;к;ц;Киевская;52000;;;39265;.;;;;переделана под офисн.помещение.
Жил;4;дом;;смо;Княгини Ольги;250000;оля-а;;39266;.;360,00;140,00;20,00;Дом на 2 части,все уд-ва,а/о,центр.кан-ция,скважина,вода,газ,копанка 10*20м,10 сот,видеонаблюдение.
Биз;3;под офис;;ц;Киевская;160000;;;39267;.;96,30;;;офисн.помещение,евроремонт.
Жил;1;8/9;п;бог;Маликова;33000;;;39268;.;35,00;17,20;8,50;н/у,ремонт,м/п окна,кондиционер,тел,лоджия из кухни.
Жил;0;уч;;при;Гадзинка;20000;;;39269;.;;;;10 сот земли,под застройку.
Жил;0;уч;;при;Глыбочица;45000;;;39270;.;;;;10 сот, под застройку.
Жил;3;5/5;к;ц;Котовского;50000;;;39271;р;66,00;42,00;9,00;ЧШ,хор.сост,н/у,с/у разд,б/з,колонка,м/п окна.
Жил;2;ч/д;;ц;Попова пер;41000;;;39272;см;40,00;;;хор.сост,газ,вода,кан-ция,с/у на ул,гараж,1,5 сот.
Жил;4;дом;к;при;Дубовец;24500;;;39273;.;78,00;;;жил.сост,хозпостройки,колодец,погреб,газ,30 сот прив.земли.
Жил;1;дача;;при;Барашевка;20000;;;39274;.;;;;мансарда,жил.сост,ремонт,м/п окна,электроотопл,гараж,летн.кухня,6 сот,копанка,мол.сад,гараж в цоколе
Жил;3;3/5;к;при;Новогуйвинск;46500;;;39275;р;67,00;44,40;8,70;ЧШ, н/у,бойлер,жил.сост.
Жил;2;4/5;к;ц;Киевская;60000;;;39276;р;49,90;33,20;6,00;евроремонт,м/п окна,б/з,ламинат,брон.дв,а/о,тел.
Жил;0;дача;д;при;Пряжев;8000;;;39277;.;;;;5*6м, летн.вариант,4,5 прив.земли,колодец,свет,рядом озеро,лес.
Жил;0;уч;;при;Б.Кошарища;12000;;;39278;.;;;;15 км от Житомира,Киевская трасса,13 сот,дер.коробка,обл.кирпичем,шифер,рядом лес,река.
Жил;3;дом;;при;Сингуры;53000;;;39279;.;72,00;;;11 сот земли,центр,газ,вода,все уд-ва,ремонт,сад,ограждено,рядом озеро,виноградник,красивое место.
Жил;0;уч;;при;Станишовка;17000;;;39280;.;;;;10 сот земли,под застройку.все ком-ции рядом,хор.подъезд,
Жил;1;ч/д;;ц;Домбровского;17000;;;39281;.;;13,00;5,00;жил.сост,общ.двор,газ,возм.под офис.
Жил;0;уч;;при;Березино;22000;;;39282;.;;;;20 сот прив.земли,ветхий дом,колодец,свет на уч,рядом газ.
Жил;2;2/5;к;при;Озерное;32000;;юля;39283;р;53,00;30,00;8,50;н/у, б/л.з,коридор 8 кв.м.,хор.сост.
Жил;4;ч/д;;бог;Максютова;90000;;;39285;см/р;105,00;;;м/п окна,хор.сост,отд.двор,с/у,счётчики,2 сот огорода.
Жил;1;5/5;к;ц;Домбровского;30000;;;39286;.;;18,00;5,50;"н/у,жил.сост,б/з,тел,колонка,крыша ""домиком""."
Жил;1;дача;к;при;Соколовский массив;5500;;;39287;.;;;;3*5м,печка,сарай кирпич.2*3м,4,5 сот земли.
Жил;0;уч;;кро;"Кооп ""Крошня""";4500;;;39288;.;;;;12 сот земли,дачный.
Биз;0;к/н;;ц;Л.Украинки-Щорса;70000;;;39289;.;50,00;30,00;;под бизнес,перепл.под магазин,торг.зал 30кв.м.вода,кан-ция,а/о,сиг-ция,ремонт.
Жил;0;ч/д;;ц;Л.Толстого;85000;;;39290;.;120,00;;14,00;Новострой, 2 с/у,уд-ва,центр.вода,а/о,натяж.потолки,отд.двор,10 сот,мебель,нов.кухня.
Жил;2;дача;;при;Давыдовский массив;15000;;;39291;.;;;;6,5 сот,зимн.вариант,7*5м,печь,камин,мансарда.
Жил;1;10/10;к;кор;Черняховского;30000;;;39292;.;40,00;19,00;7,80;хор.сост,с/у совм,б/з,тел,н/у,вид на реку.
Жил;0;уч;;при;Барашевский массив;8000;;;39293;.;;;;дачный,9 сот земли,ограждено,гараж 5*6м,свет,колодец,газ рядом.
Жил;4;ч/д;к;бог;Винокурный пер;60000;бвс-а;;39295;см/р;67,00;;7,30;газ,вода,центр.кан-ция,2-х конт.котёл,3 сот,отд.бол.двор,с/у на ул.,место под гараж,возм.2-го этажа.
Жил;0;уч;;при;Березина;30000;;;39296;.;;;;2,5 га земли,ОСГ,свет на уч,вода рядом,озеро,река,живописное лесное хозяйство,газ рядом.
Жил;2;ч/д;;кро;Танкистов;26000;;0000;39298;.;50,00;32,00;10,00;шлакоблок,пар.отопл,нужен ремонт,5 сот прив.земли,возм.достройки.
Жил;2;5/5;к;ц;Мануильского;40000;оля;оля;39299;р;45,00;27,80;9,00;н/у,с/у совм,б/з,жил.сост.
Жил;4;3/9;п;бог;Польский Бульвар;54000;оля;оля;39300;р;90,00;60,00;9,00;н/у,м/п окна,ремонт,с/у разд,бойлер,2 л/з,паркет.
Жил;1;дача;;при;Соколовский массив;10000;;;39301;.;;;;жил.сост.
Жил;3;3/5;п;кро;Крошенская;42000;алёна;;39303;р;;;6,00;н/у,хор.ремонт,бойлер,комнаты разд.
Жил;0;уч;;кро;Крашевского;13000;;;39304;.;;;;7,2 сот земли,свет,газ рядом,проект под застройку.
Биз;0;к/н;;мар;Марьяновка;160000;вова-а;;39305;.;194,00;;;СТО,торг.павильйон непрод.товаров и пункт диагностики авто.
Жил;0;уч;;при;Глыбочица;25000;оля-а;оля;39306;.;;;;25 сот прив.земли,ф-нт,ком-ции рядом.
Жил;4;5/9;к;па;Тутковского про;80000;;;39307;р;76,00;48,00;9,00;н/у,евроремонт,а/о,встр.кухня,полы с подогревом,счётчики,нов.сант.
Жил;0;уч;;при;Буки;17000;;;39308;.;;;;28 сот прив.земли,ровный,прямоугольный,газ рядом,свет на уч,ветхий дом.
Жил;1;3/9;к;бог;Мира просп;10500;;;39309;общ;;14,00;;Комн.в Общ,ремонт.
Жил;1;7/9;п;кро;Крошенская;32500;;;39310;.;40,00;18,00;9,00;ремонт,лоджия из кухни,встр.кухня,меб,бойлер,тел,домофон,м/п окна,брон.дв.
Жил;1;9/11;;пол;Королёва;46000;;;39312;.;50,00;18,50;12,00;Новострой,н/у, ремонт,мебель,а/о.
Жил;0;уч;;при;Барашевка;6000;;;39341;.;;;;4,5 сот прив.земли,под застройку,рядом газ,свет.
Жил;2;дача;к;при;Новогуйвинск;15000;;;39343;.;;;;камин,5 сот земли,колодец,газ рядом,фр.деревья.
Жил;0;уч;;при;Ивановка;14000;;;39344;.;;;;15 сот земли,под застройку,застроек вокруг нет.
Жил;3;ч/д;к;при;Ивановка;22000;;;39345;р;;40,00;;р-н дома престарелых,веранда,отд.двор,газ,хозпостройки.
Жил;3;дом;дк;бог;Бондарная;50000;;;39346;.;48,00;;13,00;газ,вода,времянка,счётчики,6 сот неприв.земли.
Жил;0;уч;;при;Тетеревский массив;3600;;;39347;.;;;;9 сот прив.земли,под застройку,рядом речка,лес,фрукт.деревья,400 у.е/сот.
Жил;0;уч;;при;Глыбочица;18000;;;39348;.;;;;23 сот прив.земли,под застройку,рядом газ,свет.
Жил;1;3/5;п;кро;Крошенская;30000;;;39349;.;;17,00;6,00;н/у,хор.сост.
Жил;2;4/5;к;кро;Щорса;37000;люба-а;;39350;р;44,00;;5,50;н/у,нужен ремонт,колонка.
Жил;1;9/10;к;бум;Слободская;30000;;;39351;.;38,50;19,00;7,60;л/з на всю квартиру,н/у,а/о,мебель,брон.дв,хор.сост.
Жил;0;пай;;при;Станишовка;150000;;;39353;.;;;;3 га,живописное место,рядом лес,река.
Жил;0;уч;;при;Солнечное;6500;;;39354;.;;;;15 сот прив.земли,под застройку,+24 сот земли за 6500 у.е.,все ком-ции в 300м.
Жил;2;при;к;при;Головенка;22000;;;39355;р;62,00;;;27км от Житомира,25 сот,15 лет дому,все уд-ва,котёл,сад,забор.
Жил;3;2/9;к;кро;Народицкая;50000;;;39357;р;65,20;;8,30;сдан в 2009 г,а/о на дом,м/п окна,после строителей.
Жил;0;уч;;при;Ивановка;18000;;;39358;.;;;;18 сот прив.земли,газ,свет рядом.
Жил;3;дом;;при;Ивановка;55000;;;39359;.;70,00;;;15 сот прив.земли,1960г.п.дом,нужен ремонт,сад,летн.кухня,печн.отопл,колодец.
Жил;2;5/5;к;ц;Московская;45000;;;39360;р;44,60;;8,00;"евроремонт,перепл,нов.сант,а/о,крыша ""домиком"",техэтаж,"
Жил;2;8/10;к;ц;Домбровского;42000;лена-а вика-а;;39361;р;51,00;29,00;8,00;н/у,жил.сост,л/з,с/у разд.
Жил;0;ч/д;;ц;Л.Толстого;0;;;39362;.;50,00;;;возм.под офис,+мастерская 80кв.м,двухэтажная,возм.под жильё или гараж,+проект и разрешение на дом.
Жил;1;9/9;п;бог;Клосовского;32000;;;39363;.;36,00;18,00;9,00;хор.жил.сост,угл,м/п окна,б/з.
Жил;3;дом;дк;при;Вересы;40000;;;39364;.;;;;начат ремонт,м/п окна,1946г.п,сарай,летн.кухня,погреб,колодец,газ подведён,45 сот прив.земли.
Жил;3;ч/д;к;бог;Орлова;35000;;;39365;.;40,00;;;котёл,ремонт в 2-х комнатах,общ.двор,баня,летн.кухня, 2сот.
Жил;3;дом;;кро;Тарнавского;65000;;;39366;.;81,00;46,00;11,20;блок/кирпич,все уд-ва,ремонт,1,5 сот,гараж,сарай,встр.мебель.
Жил;2;4/5;п;пол;Космонавтов;34000;;0000;39367;.;44,80;28,00;5,40;хор.ремонт,м/п окна,брон.дв,нов.сант,нов.стол,б/з,с/у разд.
Жил;0;пай;;при;Троянов;0;;;39368;.;;;;2га земли,цена договорная.
Жил;0;уч;;при;Левков;10000;;;39370;.;;;;25 сот земли,под застройку,ветхий дом,правильной формы,ровный,сухой,рядом река,лес.
Жил;1;7/9;к;кро;Крошенская;35000;;;39371;.;29,00;14,50;7,00;балкон 5 кв.м,а/о,счётчики,м/п окна,б/з,тел,ремонт.
Жил;2;5/5;п;ц;Московская;40000;;;39372;р;42,00;;;б/н.з,жил.сост,колонка.
Жил;3;8/9;п;ц;1Мая-Довженко;56000;алёна;;39373;р;70,00;;;хор.сост,бойлер,нов.сант,м/п окна,л/б/з,бол.кладовка,с/у разд.- с ремонтом.
Жил;3;3/5;к;ц;Л.Украинки-Щорса;70000;оля-а;оля;39374;р;70,00;;8,00;ЧШ,н/у,с/у разд,отл.сост,а/о,м/п окна,л/б/з.
Жил;3;4/9;п;бог;Мира просп;55000;;;39375;р;67,00;;;хор.жил.сост,бр.дв.,б/л/з,счётчики на воду.
Жил;0;уч;;при;Тетеревка;30000;;;39376;.;;;;13,5 сот прив.земли,под застройку,сторона Интерстиля,среди застроек,асф.подъезд,газ,свет на уч.
Жил;3;2/9;п;ц;Шелушкова;55000;;;39378;р;66,00;40,00;9,00;ремонт,угл,м/п окна,нов.стол,счётчики,бойлер,тел,б/л/з,утеплены,угловая.
Жил;1;8/10;к;кор;Черняховского;35000;юля;;39379;.;37,00;19,00;9,00;хор.сост,н/у,тел,б/з,с/у совм.
Жил;0;дом;;при;Млынище;100000;;0000;39380;.;109,00;;;новый,25 сот земли,на берегу реки,живописное место,хозпостройки.
Жил;2;ч/д;к;бог;Каракульная;30000;бвс-а;;39382;.;;;;отд.двор,хор.сост,ванная,с/у на ул,а/о,вода,слив,тел,3 сот.
Жил;2;4/5;к;ц;Домбровского;43000;;таня;39383;р;54,00;32,00;8,00;ЧШ,н/у,2балкона,колонка,жил.сост.
Жил;4;7/9;к;бог;Л.Шевцовой;68000;;;39384;р;80,00;71,50;8,00;н/у,хор.сост.
Жил;0;уч;;смо;Р-н Аэропорта;4500;;;39385;.;;;;7 сот земли,под садоводничество,госакт.
Жил;2;ч/д;дк;ц;Ф.Чопивского;45000;;;39387;см;42,00;25,00;8,00;ванная,с/у,отд.двор,гараж,сарай,2 погреба,4 сот неприв.земли.
Жил;3;1/9;п;па;Б.Тена;50000;;;39388;р;60,00;37,50;8,00;хор.сост,л/з,с лоджии подвал,паркет,счётчики на воду.
Жил;1;8/9;к;ц;Бальзаковская;13500;;;39389;общ;;16,00;;Общ, угл,ремонт,л/з,кухня-кор.сис-ма,с/у на 4 человека.
Жил;2;дом;;при;Левков;12300;;;39390;.;;;;жил.сост,печка,сарай,погреб,сад,28 сот прив.земли,вода и газ рядом,свет,живописное место.
Жил;2;4/5;к;ц;Мануильского;52000;тамар-а;тамар;39393;р;53,00;29,00;11,00;м/п окна,брон.дв,н/у,л/з,колонка,интересная планировка.
Жил;1;ч/д;;ц;Чапаева;26000;;;39394;.;;18,00;7,00;тамбур 4кв.м.,высокие потолки,центр.кан-ция,счётчик газа,вода,погреб,гараж.м/п окна,двор на 2 хоз.
Жил;2;ч/д;;бог;Сосновая;50000;;;39395;р;40,00;;15,00;общ.двор,колодец,тел,газ.отопл,котёл,фрукт.деревья,5 сот прив.земли,рядом лес,река.
Жил;2;ч/д;;при;Писки;6500;;;39396;.;;34,00;;блок/кирпич,отд.двор,жил.сост,печн.отопл.
Жил;2;3/9;к;ц;Пушкинская;53000;лена-а;;39397;р;;29,00;9,00;н/у,хор.сост,автономное отопление, 2 б/з,с/у разд.
Жил;2;дача;;при;Дубовец;2500;;;39398;.;;;;печка,жил.сост,10 сот земли.
Жил;0;уч;;при;Волица;10000;;;39400;.;;;;25 сот прив.земли,под застройку.
Жил;0;уч;;при;Барашевка;25000;;;39402;.;;;;10 сот земли, под застройку,пруд,нов.ф-нт,стены,газ,свет,разрешение на стр-во.
Жил;0;дом;д;при;Дубовец;27500;;;39403;.;;;;60 сот прив.земли,хор.подъезд,380В,газ.
Жил;2;1/5;к;ц;Московская;47000;;;39404;.;42,00;29,00;6,00;косм.ремонт,возм под офис,склад.
Жил;4;дом;к;ц;Короленко;75000;леся-а;леся;39405;.;80,00;;;8 сот земли,газ,кан-ция рядом,после ремонта.
Жил;0;уч;;при;Станишевка;15000;;;39407;.;;;;10 сот. земли,под застройку,р-н больници,ком-ции рядом.
Жил;1;3/3;к;ц;Леваневского;32000;;;39409;.;36,20;18,80;7,80;м/п окна,жил.сост,кладовая.
Жил;1;дом;дк;при;Городыще;22000;;;39410;.;;24,00;19,00;печка,сарай,летн.кухня с погребом,газ,колодец,бол.сад,27 сот прив.земли.
Жил;0;уч;;при;Новогуйвинск;6000;;;39411;.;;;;5,8 сот прив.земли,для садоводничества,возм.застройка,рядом свет,газ,лес,речка,жив.место.
Жил;0;уч;;смо;Саенко;7500;бвс-а;;39412;.;;;;10 сот земли,под застройку,16,5*63м,все ком-ции рядом,в р-не застроек.
Жил;1;дача;д;при;Тетеревский массив;2000;;;39413;.;;;;Леьн.вариант,4,5 сот земли,скважина,рядом газ,река.
Жил;1;4/9;п;бог;Маликова;31000;;;39414;.;33,00;17,00;9,00;н/у,без ремонта.
Жил;3;7/9;к;кор;Черняховского;65000;;;39415;р;90,00;;12,00;жил.сост,л/з,рядом гараж.
Жил;2;5/5;п;при;Высокая Печь;18000;;;39416;р;43,10;27,90;5,40;автоном.отопл,жил.сост.
Жил;1;ч/д;;ц;Новосенная;28000;;;39417;.;;;;евроремонт,забор,котёл,асфальт.
Жил;0;дача;дк;при;Давыдовский массив;8500;;;39418;.;;;;дом 4,5*6,5м,8км от Житомира,без вн.работ,4,5 сот земли,свет,газ рядом,рядом лес,озеро.
Жил;0;дача;к;при;Новогуйвинск;20000;;;39419;.;;;;дом 5*7м,подвал,без вн работ,5 сот земли,рядом лес,на уч. фрукт.деревья,газ рядом.
Жил;1;3/5;к;ц;1 Мая;35000;;;39420;.;35,00;19,50;7,00;м/п окна,брон.дв,колонка,без ремонта.
Жил;0;уч;;при;Губское (Коростышевский р-н);20000;;;39421;.;;;;5га земли,под ОСГ.
Жил;2;ч/д;;при;Скоморохи;15000;;;39422;.;;;;16 сот прив.земли,газ,отд.двор,нужен ремонт,сарай.
Жил;0;уч;;при;Заможное (Житомирский р-н);160000;;;39424;.;;;;35 км от Житомира,16 га земли,теплица,став,рядом река,возм.аренда.
Жил;1;5/9;к;ц;Котовского;29000;;;39425;МС;30,00;20,00;4,00;с/у совм,бол.лоджия,без ремонта.
Жил;3;1/2;к;ц;Старовильская;67000;;;39426;р;67,00;;;2 входа,потолки 3м,колонка,с/у разд,камин,отопл,тел,погреб,гараж,цветник,возм.под офис.
