Бизнес;К;Эт/эт;М;Рай;Улица;Цена;Реклама;Агент;ID;Комн;Общ;Жил;Кух;Описание
Жил;0;уч;;при;Березовка;12000;;;40632;.;;;;24 сот прив.земли,дачный массив,4 уч.по 6 сот.
Жил;2;дом;к;при;Сингуры;32000;;;40634;.;60,10;;;40 лет дому,жил.сост,газ,15 сот прив.земли.
Жил;1;1/4;к;при;Гуйва;8500;;;40636;общ;;10,00;;ОБЩ,СТ,все уд-ва,косм.ремонт,н/у,блоч.сис-ма на 3 семьи,рядом продаётся ещё 1 комната.
Жил;1;5/5;к;ц;Бальзаковская;9500;;;40639;общ;;14,00;;Комн. в Общ, жил.сост,кухня на 7,с/у на 3 комнат.
Биз;0;под офис;к;ц;Московская-Л.Украинки;140000;юра-а;юра;40640;.;165,00;;;помещение,без ремонта,под офис,магазин.
Биз;0;уч;;ц;Гоголевская;150000;;юра;40641;.;;;;10 сот земли,ф-нт 10*15м,с правами предприятия.
Жил;0;уч;;кро;Гормолзавод;13000;;;40642;.;;;;10 сот, под застройку.
Жил;1;3/5;к;ц;Восточная;33000;;0000;40643;.;34,00;18,00;7,00;н/у,б/з,тел,колонка,жил.сост.
Жил;1;4/5;к;пол;Космонавтов;15000;;0000;40648;общ;;18,00;;Общ,н/у,ремонт,кухня на 6 чел,с/у на 2 сем.
Жил;3;ч/д;к;бог;Труда;26000;;;40649;см/р;58,00;;9,00;14,5 сот земли,нужен ремонт,газ рядом,печн.отопл,вода подведена,Н-2,10м,40 лет дому,общ.двор.
Жил;4;дом;д;при;Дениши;35000;;;40652;.;87,00;54,00;;водян.отопл,сарай,летн.кухня,ограждено,колодец,гараж,31 сот (25 сот прив.)земли.
Жил;5;дом;;бог;Антоновича;150000;неля-а;;40871;.;170,00;;;Новый,строился для себя,2 с/у,газ,скважина,ремонт,6 сот прив.земли,тротуар.плитка.
Жил;5;дом;;бог;Максютова;160000;неля-а;;40872;.;200,00;120,00;12,00;все уд-ва,2 с/у,сад,гараж на 2 авто, кирпич.забор,4 сот,колодец,ремонт.
Жил;0;дача;;при;Пряжев;25000;юра-а;юра;40873;.;90,00;;;Недострой,4,5 сот земли,м/п окна,колодец,бетон.забор,выгр.яма,газ в 20м.
Биз;0;к/н;;при;Червоноармейский (Курне);64000;;;40874;.;160,00;;;1,32 га земли,асф.площадка,весы 15тон,офисн.помещ,гаражы,ж/д ветка.
Биз;0;к/н;;при;Романовский (ст.Пищановка);60000;;;40875;.;270,00;;;1,08 га земли,30 тон весы,офисн.помещ,гаражи,ж/д ветка,ж/б забор.
Биз;0;к/н;;ц;Сенный рынок;5500;;;40876;.;23,50;;;Магазин,+ склад с мороз.камерой 3500 у.е.
Жил;1;1/5;к;бум;Бумажка;26000;;0000;40877;.;;;;жил.сост,балкона нет.
Жил;2;1/2;к;бог;Максютова;30500;;0000;40879;см;56,00;;;н/у,балкона нет,бойлер,нов.стол,авт.отопл.
Жил;2;1/3;к;ц;Котовского;46000;;0000;40880;см;43,00;33,00;7,00;угл,балкона нет,евроокна,утеплена,авт.отопл,тихий двор.
Жил;1;5/5;к;ц;Соборная площ;14000;;;40881;комун;;11,60;;1 ком.кв.в 2 ком.коммун.кв.,косм.ремонт,б/н.з,тел.,колонка.
Жил;0;уч;;при;Камянка;12000;;;40882;.;;;;22 сот земли,под застройку,ограждён,дерев.сарай,метал.бутка,свет,плод.деревья.
Биз;3;под офис;к;ц;Победы площ;80000;;;40883;.;57,00;;;жил.сост.
Жил;3;ч/д;к;ц;Чудновский пер;25000;;;40884;.;50,00;35,00;6,00;газ,вода,центр.кан-ция,отд.двор,с/у на ул,1,5 сот.
Жил;1;2/9;к;кро;Г.Потапова;13500;;0000;40810;общ;;15,00;;с/у на 2,кухня на 3,хор.ремонт,н/у.
Жил;2;3/5;к;ц;Киевская;55000;;люба;40811;.;;;;переплан. с 3 ком.кв.,ремонт,кухня-студио,мебель.
Жил;1;1/9;к;кро;Садовая;35000;;люба;40812;.;;19,50;8,00;авт.отопл,ремонт,н/у,встр.кухня.
Жил;1;6/9;к;бог;Жукова;32500;;люба;40813;.;;18,00;8,50;жил.сост.
Жил;0;уч;;при;Пряжев;18000;;люба;40814;.;;;;25 сот земли,ком-ции рядом,р-н березовой рощи.
Жил;5;дом;к;при;Тетеревка;130000;;;40815;.;246,00;;18,00;Новый,все ко-ции,вода,газ,авт.отопл,м/п окна,28 сот прив.земли,баня,сад,озеро,рядом лес,речка.
Биз;0;к/н;;бум;И.Гонты;650000;юра-а;юра;40817;.;1000,00;;;Евросклад,22 сот прив.земли.
Жил;2;12/14;к;ц;Киевская;41000;оля-а;оля;40818;р;;28,00;8,50;жил.сост,бойлер,угл,б/з.
Жил;2;4/14;к;бог;Мира просп;51000;;;40820;р;55,00;30,00;8,00;Электроплиты,отл.сост,паркет,л/з,обшита вагонкой,бойлер,счётчики,кафель,тел,столярка,тамбур.
Жил;3;6/9;п;бог;Мира просп;65000;;;40821;р;72,00;;;н/у,ремонт,бойлер,м/п окна,ламинат,плитка.
Жил;2;5/5;п;пол;Космонавтов;31500;алёна-а юля-а;;40822;см;44,00;27,00;5,50;косм.ремонт,колонка,б/з,нов.сант,брон.дв,тёплая,рядом остановка.
Жил;1;4/5;к;при;Новогуйвинск;32000;;;40823;.;32,30;15,70;6,80;н/у,с/у совм,евроремонт,авт.отопл,сарай,погреб.
Жил;3;5/5;к;ц;Чехова;42000;;;40824;см/р;56,00;;;"жил.сост,угл.утеплена,крыша ""домиком."""
Жил;2;ч/д;;бог;Вильский 4 пер;30000;;0000;40825;.;37,00;;;газопечн.отопл,земли нет,вода рядом.
Жил;4;дом;к;при;Корныш (Попельнянский р-н);35000;;;40826;.;95,20;;;газ,вода,сарай,погреб,15 сот прив.земли.
Жил;2;2/2;к;ц;Гагарина;45000;;;40828;.;50,00;;;СТ,авт.отопл,жил.сост,б/з,м/п окна,брон.дв,встр.кухня,гараж во дворе.
Жил;0;уч;;при;Вересы;23000;;;40829;.;;;;60 сот прив.земли,газ,лоджия,колодец,дом старый,нужен капит.ремонт.
Жил;2;3/5;к;при;Высокая Печь;13000;;;40832;см;50,00;;6,00;авт.отопл,счётчики,хор.сост,б/з,кладовая.
Жил;2;8/10;к;ц;Победы;64000;;;40833;р;81,00;40,00;14,00;Новострой,после строителей,авт.отопл,счётчики,н/у.
Жил;5;дом;к;бог;Соколова гора;180000;;;40834;.;200,00;;;1992г.п,утеплённый,жил.сост,гараж,все уд-ва,6 сот прив.земли,напротив озера.
Жил;0;уч;;при;Сингуры;14000;;;40835;.;;;;13,6 сот земли,под застройку,все ком-ции рядом,центр села,фасадный,хор.подъезд.
Жил;3;9/10;к;ц;Московская-Чапаева;50000;алёна-а;;40836;р;71,00;40,00;10,00;угл,частично ремонт.
Жил;0;уч;;бог;Соколова гора;16000;;;40837;.;;;;10 сот,под застройку.
Жил;0;уч;;при;Буки;5000;;;40838;.;;;;10 сот,под застройку.
Жил;2;3/5;к;ц;Киевская;55000;;;40839;см;43,00;;;евроремонт.
Жил;2;5/9;п;па;Б.Тена;50000;;;40840;.;35,00;;;переплан.с 1 ком.кв.,ремонт.
Жил;0;уч;;смо;Смаковка;5000;;;40842;.;;;;11,5 сот земли,рядом свет,под застройку.
Жил;1;9/9;п;пол;Полевая площ;11000;;;40843;комун;;9,00;;комната в 3 ком.коммунал.кв,лоджия,сушка,жил.сост.
Жил;5;дом;;мар;Киевское шоссе;220000;;;40844;.;155,00;;;пеноблок/кирпич,2 с/у,гараж 25кв.м,+ч/д старого,без ремонта,9 сот.,каменный забор.
Жил;1;4/9;к;пол;Полевая площ;10500;;;40845;общ;;12,50;;Общ,кухня и 2 с/у на 8 комн,душевая,бойлер,жил.сост.
Жил;1;ч/д;;кор;Пионерских лагерей;38000;;;40846;.;;18,00;;отд.двор,4,5 сот неприв.земли,все уд-ва,а/о,нов.сант,с выходом на реку.
Жил;3;4/9;п;па;Тутковского про;58000;;;40848;.;69,00;39,50;7,60;б/л/з,обшито деревом,кладовая,м/п окна,н/у,нов.стол,счётчики,кафель,кондиционер,бр.дв,ремонт.
Жил;0;уч;;кор;Корбутовка;31000;;;40849;.;;;;10 сот земли,+ ч/д,газ,вода рядом.
Жил;1;ч/д;д;ц;Мельничный пер;17000;;;40850;.;;17,00;6,60;общ.двор,дом на 3 хоз,1,5 сот неприв.земли,газ,кан-ция,вода-колонка,без ремонта.
Биз;0;к/н;;при;Высокая Печь;12000;;;40851;.;284,00;;;Магазин,прод.товары,нужен ремонт,недейств.,возможна аренда 3000 грн.
Жил;2;ч/д;к;при;Буки;15000;;;40852;.;50,00;;;Новый,отд.двор,сарай,газ,свет,25 сот неприв.земли.
Жил;3;дача;к;при;Соколовский массив;23000;оля-а;оля;40692;.;;;;выс.цоколь,зимн.вариант,4,5 сот земли,с/у,сарай.
Жил;2;3/5;п;при;Высокая Печь;22000;;;40693;р;;27,20;6,40;н/у,отопл,с/у разд,2 балкона,колонка,хор.сост.
Жил;3;7/9;п;бог;Мира просп;62000;;;40694;р;73,00;;;б/л/з,тамбур,бойлер,кондиционер,ремонт.
Жил;0;дом;дк;при;Тетеревский масив;15000;;;40695;.;;;;6*6м, выс.фундамент,печка,без вн.работ,погреб,сарай,6 сот прив.земли.
Жил;1;4/5;п;ц;Киевская;29000;;0000;40697;.;;;;с/у совм,угловая,жил.сост.
Жил;0;уч;;смо;р-н Аэропорта;17500;;;40700;.;;;;12,5 сот прив.земли, под застройку, ком-ции рядом.
Биз;0;уч;;при;Ивановка;290000;;;40701;.;;;;Житомирская окружная,2,9 га,фасад 180м,для строительства развлек.комплекса,свет-150м,1000 у.е/сот.
Жил;0;дача;;при;Барашевский массив;8000;;;40702;.;;;;мансарда,4,5 сот прив.земли,без вн.работ,свет.
Биз;0;к/н;;кор;Черняховского;120000;;;40703;.;110,00;;;кафе,фасад,неж.фонд,все ком-ции,летн.площадка.
Жил;0;дом;к;при;Дворец;60000;;;40704;.;;;;9,8*9,8м,недострой,без вн.работ,колодец,свет,газ рядом,25 сот земли,рядом став.
Жил;2;ч/д;;кро;Дружбы;39000;;;40705;.;41,00;;;газ,котёл,колодец, 5 сот, отд.двор.
Жил;0;уч;;при;Тетеревка;29000;;;40706;.;;;;24 сот (12 сот прив.земли), под застройку,озеро,свет,хор.подъезд,1200 у.е/сот.
Жил;4;дом;дк;при;Ивница;15000;;;40707;.;72,00;;;20 лет дому,жил.сост,колодец рядом,сад,газ рядом.
Жил;2;ч/д;;при;Левков;15000;;;40709;.;;;;жил.сост,колодец рядом,погреб,летн.кухня,15 сот,у леса.
Жил;3;ч/д;;ц;Московская;57000;;;40710;см/р;68,00;;8,00;р-н Сенного рынка, все уд-ва,общ.двор,хозпостройки.
